horizon,output_type_id,value,target,age_group,scenario_id,origin_date,location,output_type,model_name
3.0,55.0,1030.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,49.0,955.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,95.0,401.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,47.0,1249.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,64.0,1122.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,56.0,1016.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,41.0,1065.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,97.0,481.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,16.0,1038.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,92.0,825.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,28.0,764.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,40.0,1082.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,98.0,737.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,10.0,407.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,79.0,709.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,13.0,1023.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,14.0,766.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,71.0,667.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,77.0,456.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,76.0,1856.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,53.0,962.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,37.0,1187.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,59.0,1138.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,12.0,996.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,82.0,290.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,24.0,457.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,15.0,771.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,36.0,601.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,86.0,262.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,44.0,603.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,65.0,248.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,11.0,491.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,91.0,769.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,63.0,768.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,84.0,368.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,32.0,527.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,78.0,426.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,62.0,1383.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,57.0,631.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,94.0,1156.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,42.0,866.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,25.0,409.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,58.0,686.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,99.0,499.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,83.0,664.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,43.0,941.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,18.0,250.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,75.0,583.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,33.0,427.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,17.0,1147.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,23.0,417.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,27.0,733.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,67.0,362.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,69.0,567.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,52.0,446.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,26.0,455.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,93.0,423.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,35.0,369.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,72.0,980.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,19.0,714.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,45.0,640.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,7.0,498.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,8.0,1125.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,87.0,517.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,81.0,741.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,88.0,415.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,51.0,814.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,46.0,514.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,9.0,541.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,68.0,543.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,66.0,1211.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,39.0,427.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,48.0,587.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,3.0,496.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,100.0,315.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
3.0,20.0,730.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,47.0,414.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,100.0,1109.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,3.0,709.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,28.0,660.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,74.0,250.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,1.0,194.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,34.0,865.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,21.0,234.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,60.0,592.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,38.0,756.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,54.0,441.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,31.0,718.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,96.0,485.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,52.0,1395.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,87.0,1053.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,7.0,1160.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,35.0,1340.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,72.0,261.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,19.0,738.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,67.0,643.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,6.0,837.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,8.0,557.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,69.0,148.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,86.0,273.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,26.0,1277.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,17.0,926.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,43.0,439.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,23.0,760.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,27.0,656.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,93.0,414.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,18.0,291.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,45.0,794.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,75.0,622.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,33.0,661.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,25.0,403.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,78.0,1054.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,83.0,367.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,65.0,622.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,57.0,747.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,16.0,609.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,94.0,574.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,42.0,681.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,84.0,953.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,58.0,1068.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,32.0,1026.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,62.0,482.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,97.0,625.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,82.0,806.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,11.0,458.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,91.0,395.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,36.0,929.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,53.0,264.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,59.0,591.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,98.0,634.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,44.0,1483.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,63.0,592.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,12.0,650.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,24.0,894.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,15.0,599.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,77.0,463.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,76.0,567.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,37.0,820.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,79.0,1611.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,41.0,341.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,14.0,820.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,71.0,246.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,92.0,184.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,99.0,1087.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,10.0,169.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,70.0,338.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,64.0,803.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,56.0,1019.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,40.0,840.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,55.0,1148.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,49.0,907.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,95.0,291.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,46.0,505.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,89.0,457.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,80.0,400.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,5.0,710.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,39.0,407.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,66.0,1305.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,61.0,484.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,22.0,904.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,85.0,488.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,9.0,1436.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,68.0,662.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,2.0,848.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,81.0,1193.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,50.0,921.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,88.0,310.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,51.0,412.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,48.0,526.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,90.0,969.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,4.0,871.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,29.0,540.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,20.0,243.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,30.0,1708.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,73.0,917.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
4.0,13.0,320.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,6.0,527.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,26.0,365.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,8.0,406.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,69.0,476.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,45.0,467.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,1.0,647.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,47.0,380.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,100.0,277.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,14.0,515.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,24.0,343.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,71.0,448.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,20.0,475.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,51.0,834.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,5.0,381.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,89.0,442.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,34.0,614.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,49.0,1007.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,40.0,897.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,65.0,807.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,70.0,375.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,87.0,298.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,29.0,639.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,2.0,963.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,28.0,153.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,92.0,290.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,95.0,919.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,35.0,915.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,60.0,497.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,19.0,594.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,75.0,673.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,61.0,331.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,22.0,589.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,33.0,1205.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,48.0,918.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,73.0,370.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,27.0,1097.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,30.0,934.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,88.0,747.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,50.0,611.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,37.0,709.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,9.0,526.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,85.0,1340.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,66.0,678.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,68.0,1433.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,21.0,849.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,97.0,1117.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,57.0,691.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
5.0,16.0,762.0,inc hosp,0-130,A-2023-08-14,2023-09-03,US,sample,MOBS_NEU-GLEAM_FLU
